date,name,value
2020-12-20,batu batu,3
2020-12-20,villa franca,1
2020-12-20,lucky summer,22
2020-12-20,raphta road,2
2020-12-20,diani,2
2020-12-20,tigoni,1
2020-12-20,muthiga,13
2020-12-20,embu,18
2020-12-20,parklands,13
2020-12-20,ungwaro,1
2020-12-20,webuye,3
2020-12-20,thogoto,4
2020-12-20,buru,3
2020-12-20,umoja 2,3
2020-12-20,kakamega,8
2020-12-20,busia,11
2020-12-20,vihiga,20
2020-12-20,katani,10
2020-12-20,mishomoroni,2
2020-12-20,nrb west,2
2020-12-20,nyeri,11
2020-12-20,limuru,36
2020-12-20,meru,16
2020-12-20,kirigiti,15
2020-12-20,highrise,7
2020-12-20,jamhuri estate,3
2020-12-20,upper hill,1
2020-12-20,kabiria,13
2020-12-20,ruaka,176
2020-12-20,githurai 44,5
2020-12-20,simba villas,1
2020-12-20,emali,1
2020-12-20,naivasha,24
2020-12-20,githurai 45,32
2020-12-20,buruburu phase 3,3
2020-12-20,pipeline,11
2020-12-20,hurlingham,1
2020-12-20,loresho,7
2020-12-20,wangige,19
2020-12-20,nyali,16
2020-12-20,westlands,11
2020-12-20,marsabit,1
2020-12-20,kikuyu,30
2020-12-20,kenol,3
2020-12-20,kisii,30
2020-12-20,kahawa wendani,16
2020-12-20,kibwezi,2
2020-12-20,machakos,31
2020-12-20,muranga,10
2020-12-20,canaan estate,1
2020-12-20,south c,135
2020-12-20,mlolongo,6
2020-12-20,dandora phase 5,1
2020-12-20,umoja inner core,1
2020-12-20,athiriver,5
2020-12-20,ruai,4
2020-12-20,nairobi west,50
2020-12-20,tassia,18
2020-12-20,runyenjes,3
2020-12-20,waithaka,5
2020-12-20,ukunda,7
2020-12-20,lavington,20
2020-12-20,nkoroi,4
2020-12-20,kileleshwa,45
2020-12-20,huruma,12
2020-12-20,thindigwa,1
2020-12-20,milimani kisumu,4
2020-12-20,garissa,8
2020-12-20,greenspan,1
2020-12-20,usiu,5
2020-12-20,muchatha,8
2020-12-20,roysambu,13
2020-12-20,migori,10
2020-12-20,kabati,4
2020-12-20,stage mpya,6
2020-12-20,ndenderu,8
2020-12-20,kondele,3
2020-12-20,buru phase 1,1
2020-12-20,nakuru,26
2020-12-20,ongata rongai,4
2020-12-20,nyayo estate,10
2020-12-20,mugoya phase 4,1
2020-12-20,karen,18
2020-12-20,k south,6
2020-12-20,kasarani,156
2020-12-20,kangemi,25
2020-12-20,kinoo,29
2020-12-20,nyamira,9
2020-12-20,bungoma,14
2020-12-20,gatundu,5
2020-12-20,kajiado,6
2020-12-20,ngara,8
2020-12-20,kahawa west,9
2020-12-20,madaraka,25
2020-12-20,langata,41
2020-12-20,kahawa sukari,29
2020-12-20,mariakani,3
2020-12-21,milimani, kisumu,4
2020-12-21,lamu,1
2020-12-21,nkoroi,4
2020-12-21,juja,62
2020-12-21,nairobi west,50
2020-12-21,kisumu manyatta,1
2020-12-21,likoni,1
2020-12-21,gatundu,5
2020-12-21,south c,136
2020-12-21,riverside,14
2020-12-21,kingeero,3
2020-12-21,uthiru,44
2020-12-21,buruburu phase 1,11
2020-12-21,wangige,19
2020-12-21,ngumo,8
2020-12-21,k south,6
2020-12-21,umoja 1,1
2020-12-21,mombasa island,1
2020-12-21,malindi,1
2020-12-21,lucky summer,23
2020-12-21,buru buru,1
2020-12-21,villa franca,1
2020-12-21,manyatta,7
2020-12-21,kikuyu,31
2020-12-21,kirigiti,15
2020-12-21,buru,3
2020-12-21,kilimani,16
2020-12-21,athiriver,5
2020-12-21,greenspan mall,1
2020-12-21,kondele,3
2020-12-21,membley,10
2020-12-21,diani,2
2020-12-21,87 kinoo,2
2020-12-21,loresho,7
2020-12-21,oloitoktok rd,1
2020-12-21,buru phase 1,1
2020-12-21,riara road,1
2020-12-21,gachie,8
2020-12-21,githunguri,13
2020-12-21,watamu,3
2020-12-21,machakos,31
2020-12-21,kahawa wendani,16
2020-12-21,marsabit,1
2020-12-21,umoja inner core,1
2020-12-21,shanzu,8
2020-12-21,mugoya phase 4,1
2020-12-21,umoja innercore,4
2020-12-21,koma,1
2020-12-21,nyamira,10
2020-12-21,jamhuri estate,3
2020-12-21,muranga,10
2020-12-21,tigoni,1
2020-12-21,kayole,18
2020-12-21,trm,1
2020-12-21,westlands,11
2020-12-21,muthiga,13
2020-12-21,huruma,12
2020-12-21,siaya,12
2020-12-21,parklands,13
2020-12-21,tassia,20
2020-12-21,zimmerman,7
2020-12-21,buru buru phase 1,3
2020-12-21,kahawa west,9
2020-12-21,greenspan,1
2020-12-21,joyland,17
2020-12-21,kisii,33
2020-12-21,ukunda,8
2020-12-21,batu batu,3
2020-12-21,ndenderu,9
2020-12-21,kilifi,10
2020-12-21,muthaiga,9
2020-12-21,migori,10
2020-12-21,lower kabete,13
2020-12-21,rosslyn,7
2020-12-21,stage mpya,7
2020-12-21,kabiria,13
2020-12-21,canaan estate,1
2020-12-21,lenana road,1
2020-12-21,mishomoroni,2
2020-12-21,ngong,98
2020-12-21,waithaka,6
2020-12-21,riruta,8
2020-12-21,madaraka,25
2020-12-21,donholm,19
2020-12-21,raphta road,2
2020-12-21,uhuru gardens,4
2020-12-21,ungwaro,1
2020-12-21,amboseli,1
2020-12-21,utawala,16
2020-12-21,isiolo,1
2020-12-21,dandora phase 5,1
2020-12-21,buruburu phase 3,3
2020-12-21,kajiado,6
2020-12-21,runyenjes,3
2020-12-21,tiwi,1
2020-12-21,ruaka,183
2020-12-21,ruiru,103
2020-12-21,kawangware,3
2020-12-21,kenol,3
2020-12-21,gikambura,12
2020-12-21,bomet,5
2020-12-21,umoja 2,3
2020-12-21,gachororo,1
2020-12-21,keroka,1
2020-12-21,simba villas,1
2020-12-21,mtwapa,9
2020-12-21,thogoto,4
2020-12-21,ngara,8
2020-12-21,nanyuki,12
2020-12-21,oloitoktok road,5
2020-12-21,mamboleo,8
2020-12-21,kiambu town,2
2020-12-21,syokimau,23
2020-12-21,rongai,38
2020-12-21,tom mboya estate,1
2020-12-21,athi river,7
2020-12-21,kakamega,12
2020-12-21,pangani,12
2020-12-21,kasarani,162
2020-12-21,kitengela,56
2020-12-21,eastleigh,5
2020-12-21,lenana rd,2
2020-12-21,mlolongo,7
2020-12-21,emali,1
2020-12-21,south b,17
2020-12-21,meru,16
2020-12-21,ongata rongai,4
2020-12-21,highrise,7
2020-12-21,bungoma,15
2020-12-21,kasa,3
2020-12-21,homa bay,4
2020-12-21,nakuru,28
2020-12-21,komarock,17
2020-12-21,kenyenya,2
2020-12-21,naivasha,24
2020-12-21,dennis pritt,1
2020-12-21,roslyn,1
2020-12-21,maragua,1
2020-12-21,buruburu phase 2,1
2020-12-21,nairobi dam estate,1
2020-12-21,langata,41
2020-12-21,katani,10
2020-12-21,karen,18
2020-12-21,kinoo,29
2020-12-21,ruai,5
2020-12-21,nyali,17
2020-12-21,kabarnet,1
2020-12-21,busia,14
2020-12-21,kangemi,25
2020-12-21,mumias,3
2020-12-21,thogoto teachers college,1
2020-12-21,hurlingham,1
2020-12-21,githurai 44,5
2020-12-21,usiu,5
2020-12-21,embu,19
2020-12-21,kahawa sukari,29
2020-12-21,limuru,37
2020-12-21,thindigwa,1
2020-12-21,kiserian,10
2020-12-21,nrb west,2
2020-12-21,lodwar,2
2020-12-21,lavington,20
2020-12-21,upperhill,10
2020-12-21,milimani kisumu,4
2020-12-21,voi,3
2020-12-21,roysambu,13
2020-12-21,nyayo estate,10
2020-12-21,dandora,4
2020-12-21,wajir,2
2020-12-21,kitui,20
2020-12-21,ngong town,5
2020-12-21,upper hill,1
2020-12-21,bamburi,6
2020-12-21,dagoretti corner,2
2020-12-21,matasia,4
2020-12-21,vihiga,20
2020-12-21,eldoret,9
2020-12-21,kibwezi,2
2020-12-21,kileleshwa,45
2020-12-21,kericho,6
2020-12-21,webuye,4
2020-12-21,garissa,8
2020-12-21,nyeri,11
2020-12-21,old town,1
2020-12-21,bondo,7
2020-12-21,kisumu milimani,1
2020-12-21,buru buru phase 3,2
2020-12-21,fedha,11
2020-12-21,muchatha,8
2020-12-21,ngumba,1
2020-12-21,kabati,4
2020-12-21,buruburu,17
2020-12-21,mwimuto,5
2020-12-21,denis pritt,3
2020-12-21,mountain view,2
2020-12-21,buru-buru,3
2020-12-21,githurai 45,32
2020-12-21,akiba,2
2020-12-21,kariobangi south,40
2020-12-21,imara daima,49
2020-12-21,pipeline,11
2020-12-21,mariakani,4
2020-12-22,mombasa island,1
2020-12-22,migori,12
2020-12-22,isiolo,2
2020-12-22,87 kinoo,2
2020-12-22,kabati,5
2020-12-22,buru buru phase 3,2
2020-12-22,vihiga,21
2020-12-22,kondele,3
2020-12-22,greenspan mall,1
2020-12-22,wangige,19
2020-12-22,utawala,23
2020-12-22,riruta,8
2020-12-22,nairobi west,50
2020-12-22,kikuyu,34
2020-12-22,homa bay,4
2020-12-22,buru-buru,3
2020-12-22,tigoni,1
2020-12-22,thogoto,4
2020-12-22,tom mboya estate,1
2020-12-22,tiwi,1
2020-12-22,lenana road,1
2020-12-22,gachororo,1
2020-12-22,nkoroi,4
2020-12-22,voi,3
2020-12-22,denis pritt,3
2020-12-22,batu batu,3
2020-12-22,dagoretti corner,2
2020-12-22,k south,6
2020-12-22,komarock,17
2020-12-22,south c,138
2020-12-22,lavington,20
2020-12-22,fedha,11
2020-12-22,buruburu phase 3,3
2020-12-22,eastleigh,5
2020-12-22,keroka,1
2020-12-22,akiba,2
2020-12-22,maragua,1
2020-12-22,kajiado,7
2020-12-22,roysambu,13
2020-12-22,watamu,3
2020-12-22,lower kabete,16
2020-12-22,lodwar,2
2020-12-22,stage mpya,7
2020-12-22,bungoma,15
2020-12-22,donholm,19
2020-12-22,zimmerman,7
2020-12-22,muranga,10
2020-12-22,kirigiti,15
2020-12-22,gikambura,13
2020-12-22,kilimani,16
2020-12-22,katani,10
2020-12-22,nyeri,11
2020-12-22,dennis pritt,1
2020-12-22,kasarani,169
2020-12-22,kitui,20
2020-12-22,uhuru gardens,4
2020-12-22,riara road,1
2020-12-22,oloitoktok rd,1
2020-12-22,kangemi,25
2020-12-22,huruma,13
2020-12-22,juja,62
2020-12-22,siaya,12
2020-12-22,joyland,17
2020-12-22,machakos,34
2020-12-22,milimani, kisumu,4
2020-12-22,kenol,3
2020-12-22,kakamega,15
2020-12-22,mwimuto,5
2020-12-22,garissa,8
2020-12-22,jamhuri estate,3
2020-12-22,bamburi,7
2020-12-22,membley,10
2020-12-22,milimani kisumu,4
2020-12-22,buru phase 1,1
2020-12-22,nyayo estate,10
2020-12-22,nrb west,3
2020-12-22,naivasha,25
2020-12-22,ngumo,9
2020-12-22,imara daima,49
2020-12-22,pangani,12
2020-12-22,mountain view,2
2020-12-22,buru buru,1
2020-12-22,mishomoroni,2
2020-12-22,loresho,8
2020-12-22,kasa,3
2020-12-22,malindi,1
2020-12-22,kisumu milimani,1
2020-12-22,umoja inner core,1
2020-12-22,umoja 2,3
2020-12-22,ungwaro,1
2020-12-22,ruiru,106
2020-12-22,greenspan,1
2020-12-22,highrise,7
2020-12-22,buruburu phase 1,11
2020-12-22,tassia,20
2020-12-22,upper hill,1
2020-12-22,wajir,2
2020-12-22,westlands,15
2020-12-22,nakuru,35
2020-12-22,athiriver,5
2020-12-22,kiserian,12
2020-12-22,langata,53
2020-12-22,madaraka,26
2020-12-22,syokimau,23
2020-12-22,eldoret,10
2020-12-22,ndenderu,9
2020-12-22,nyamira,10
2020-12-22,rosslyn,8
2020-12-22,pipeline,11
2020-12-22,buru,3
2020-12-22,buruburu,17
2020-12-22,lucky summer,23
2020-12-22,upperhill,10
2020-12-22,kericho,6
2020-12-22,ngong,114
2020-12-22,kitengela,56
2020-12-22,kabarnet,1
2020-12-22,canaan estate,1
2020-12-22,mlolongo,7
2020-12-22,kiambu town,3
2020-12-22,muthaiga,9
2020-12-22,nairobi dam estate,1
2020-12-22,lamu,2
2020-12-22,ongata rongai,6
2020-12-22,likoni,2
2020-12-22,kisii,34
2020-12-22,roslyn,1
2020-12-22,old town,1
2020-12-22,ruai,11
2020-12-22,kibwezi,2
2020-12-22,thogoto teachers college,2
2020-12-22,karen,19
2020-12-22,southlands,1
2020-12-22,simba villas,1
2020-12-22,emali,2
2020-12-22,nyali,18
2020-12-22,kahawa sukari,30
2020-12-22,riverside,14
2020-12-22,umoja 1,1
2020-12-22,kahawa wendani,20
2020-12-22,muchatha,8
2020-12-22,kabiria,13
2020-12-22,dandora phase 5,1
2020-12-22,ngara,9
2020-12-22,bomet,5
2020-12-22,shanzu,10
2020-12-22,umoja innercore,4
2020-12-22,gachie,8
2020-12-22,kayole,18
2020-12-22,waithaka,6
2020-12-22,parklands,13
2020-12-22,kariobangi south,41
2020-12-22,githunguri,16
2020-12-22,nanyuki,12
2020-12-22,mariakani,4
2020-12-22,trm,1
2020-12-22,kenyenya,2
2020-12-22,gatundu,5
2020-12-22,rongai,40
2020-12-22,ngong town,7
2020-12-22,thindigwa,1
2020-12-22,hurlingham,2
2020-12-22,muthiga,13
2020-12-22,kileleshwa,45
2020-12-22,githurai 45,36
2020-12-22,ruaka,184
2020-12-22,south b,28
2020-12-22,kingeero,3
2020-12-22,mumias,4
2020-12-22,villa franca,1
2020-12-22,amboseli,1
2020-12-22,mamboleo,8
2020-12-22,athi river,8
2020-12-22,kisumu manyatta,1
2020-12-22,githurai 44,5
2020-12-22,buruburu phase 2,1
2020-12-22,limuru,39
2020-12-22,runyenjes,3
2020-12-22,koma,1
2020-12-22,kawangware,3
2020-12-22,webuye,5
2020-12-22,manyatta,10
2020-12-22,ukunda,8
2020-12-22,kahawa west,9
2020-12-22,usiu,5
2020-12-22,mtwapa,10
2020-12-22,raphta road,4
2020-12-22,embu,21
2020-12-22,meru,17
2020-12-22,oloitoktok road,5
2020-12-22,busia,15
2020-12-22,kilifi,11
2020-12-22,matasia,6
2020-12-22,buru buru phase 1,3
2020-12-22,diani,3
2020-12-22,uthiru,44
2020-12-22,dandora,4
2020-12-22,marsabit,1
2020-12-22,bondo,7
2020-12-22,lenana rd,2
2020-12-22,mugoya phase 4,1
2020-12-22,ngumba,1
2020-12-22,kinoo,29
2020-12-23,kiambu town,3
2020-12-23,wajir,3
2020-12-23,dagoretti corner,2
2020-12-23,milimani kisumu,4
2020-12-23,syokimau,23
2020-12-23,zimmerman,7
2020-12-23,eldoret,11
2020-12-23,kahawa sukari,30
2020-12-23,kahawa west,10
2020-12-23,membley,11
2020-12-23,milimani, kisumu,5
2020-12-23,tiwi,1
2020-12-23,gachie,8
2020-12-23,nyayo estate,10
2020-12-23,bungoma,18
2020-12-23,87 kinoo,2
2020-12-23,gachororo,1
2020-12-23,old town,1
2020-12-23,koma,1
2020-12-23,kawangware,3
2020-12-23,raphta road,4
2020-12-23,nyeri,12
2020-12-23,ongata rongai,6
2020-12-23,ngumo,9
2020-12-23,kikuyu,34
2020-12-23,bamburi,8
2020-12-23,ndenderu,9
2020-12-23,riara road,1
2020-12-23,wangige,19
2020-12-23,ngong town,7
2020-12-23,isiolo,2
2020-12-23,dandora,4
2020-12-23,muthaiga,9
2020-12-23,matasia,6
2020-12-23,oloitoktok rd,1
2020-12-23,buru buru phase 3,2
2020-12-23,dandora phase 5,1
2020-12-23,highrise,7
2020-12-23,huruma,14
2020-12-23,umoja innercore,5
2020-12-23,dennis pritt,1
2020-12-23,upper hill,2
2020-12-23,shanzu,10
2020-12-23,mlolongo,7
2020-12-23,kangemi,25
2020-12-23,likoni,2
2020-12-23,mumias,7
2020-12-23,greenspan,1
2020-12-23,simba villas,1
2020-12-23,denis pritt,3
2020-12-23,rosslyn,8
2020-12-23,kakamega,15
2020-12-23,yala,1
2020-12-23,migori,12
2020-12-23,kericho,6
2020-12-23,buruburu phase 3,3
2020-12-23,nanyuki,13
2020-12-23,karen,20
2020-12-23,bomet,5
2020-12-23,muranga,11
2020-12-23,thindigwa,1
2020-12-23,umoja 1,6
2020-12-23,machakos,39
2020-12-23,githurai 44,5
2020-12-23,kingeero,3
2020-12-23,naivasha,25
2020-12-23,ruai,11
2020-12-23,kiserian,12
2020-12-23,rongai,41
2020-12-23,utawala,26
2020-12-23,trm,1
2020-12-23,ngong,118
2020-12-23,athiriver,5
2020-12-23,kariobangi south,41
2020-12-23,kabiria,13
2020-12-23,donholm,20
2020-12-23,lucky summer,23
2020-12-23,kahawa wendani,20
2020-12-23,ruaka,188
2020-12-23,mtwapa,10
2020-12-23,lower kabete,16
2020-12-23,westlands,17
2020-12-23,riruta,8
2020-12-23,akiba,2
2020-12-23,homa bay,5
2020-12-23,lenana rd,2
2020-12-23,buru buru phase 1,3
2020-12-23,busia,15
2020-12-23,kinoo,29
2020-12-23,lavington,22
2020-12-23,kajiado,7
2020-12-23,parklands,22
2020-12-23,waithaka,6
2020-12-23,usiu,5
2020-12-23,pangani,12
2020-12-23,greenspan mall,1
2020-12-23,kilifi,12
2020-12-23,imara daima,49
2020-12-23,vihiga,21
2020-12-23,mamboleo,8
2020-12-23,nairobi dam estate,1
2020-12-23,kasa,3
2020-12-23,uhuru gardens,5
2020-12-23,nyamira,11
2020-12-23,fedha,11
2020-12-23,tom mboya estate,1
2020-12-23,nairobi west,53
2020-12-23,mwimuto,5
2020-12-23,lodwar,2
2020-12-23,siaya,14
2020-12-23,ngara,9
2020-12-23,uthiru,44
2020-12-23,madaraka,27
2020-12-23,buru buru,1
2020-12-23,tigoni,1
2020-12-23,lamu,2
2020-12-23,mombasa island,1
2020-12-23,thogoto,4
2020-12-23,watamu,3
2020-12-23,malindi,1
2020-12-23,kibwezi,2
2020-12-23,umoja 2,4
2020-12-23,kenol,3
2020-12-23,kisumu milimani,2
2020-12-23,umoja inner core,1
2020-12-23,pipeline,11
2020-12-23,buruburu phase 1,11
2020-12-23,riverside,14
2020-12-23,lenana road,1
2020-12-23,athi river,8
2020-12-23,upperhill,11
2020-12-23,buru-buru,3
2020-12-23,hurlingham,2
2020-12-23,villa franca,1
2020-12-23,katani,10
2020-12-23,nrb west,3
2020-12-23,buruburu phase 2,1
2020-12-23,southlands,1
2020-12-23,kasarani,170
2020-12-23,kirigiti,15
2020-12-23,loresho,8
2020-12-23,kilimani,22
2020-12-23,canaan estate,1
2020-12-23,kisumu manyatta,1
2020-12-23,muchatha,8
2020-12-23,kenyenya,2
2020-12-23,kisii,42
2020-12-23,ukunda,9
2020-12-23,webuye,7
2020-12-23,gatundu,5
2020-12-23,amboseli,1
2020-12-23,juja,74
2020-12-23,mishomoroni,3
2020-12-23,buru phase 1,1
2020-12-23,k south,6
2020-12-23,nyali,19
2020-12-23,garissa,8
2020-12-23,nakuru,38
2020-12-23,south b,28
2020-12-23,voi,3
2020-12-23,ungwaro,1
2020-12-23,ngumba,1
2020-12-23,nkoroi,4
2020-12-23,jamhuri estate,3
2020-12-23,keroka,1
2020-12-23,githurai 45,36
2020-12-23,kitengela,57
2020-12-23,manyatta,11
2020-12-23,eastleigh,5
2020-12-23,roysambu,13
2020-12-23,tassia,20
2020-12-23,mountain view,2
2020-12-23,kondele,3
2020-12-23,thogoto teachers college,2
2020-12-23,buruburu phase 4,2
2020-12-23,embu,24
2020-12-23,buruburu,17
2020-12-23,langata,60
2020-12-23,kabati,6
2020-12-23,mariakani,4
2020-12-23,kileleshwa,47
2020-12-23,stage mpya,7
2020-12-23,githunguri,16
2020-12-23,south c,162
2020-12-23,limuru,40
2020-12-23,kabarnet,1
2020-12-23,diani,4
2020-12-23,marsabit,1
2020-12-23,ruiru,110
2020-12-23,emali,2
2020-12-23,kayole,18
2020-12-23,maragua,1
2020-12-23,buru,4
2020-12-23,komarock,19
2020-12-23,muthiga,13
2020-12-23,roslyn,1
2020-12-23,joyland,18
2020-12-23,oloitoktok road,5
2020-12-23,gikambura,13
2020-12-23,bondo,8
2020-12-23,meru,17
2020-12-23,runyenjes,5
2020-12-23,kitui,21
2020-12-23,batu batu,4
2020-12-23,mugoya phase 4,1
2020-12-24,ngumo,9
2020-12-24,roslyn,1
2020-12-24,umoja 1,6
2020-12-24,stage mpya,7
2020-12-24,kasarani,200
2020-12-24,nakuru,38
2020-12-24,nyamira,11
2020-12-24,kericho,6
2020-12-24,nyeri,12
2020-12-24,kayole,18
2020-12-24,meru,19
2020-12-24,likoni,2
2020-12-24,githurai 44,5
2020-12-24,joyland,18
2020-12-24,wangige,19
2020-12-24,kitui,22
2020-12-24,naivasha,25
2020-12-24,kilimani,29
2020-12-24,mlolongo,7
2020-12-24,tigoni,1
2020-12-24,raphta road,4
2020-12-24,malindi,1
2020-12-24,jamhuri shopping center,1
2020-12-24,ongata rongai,10
2020-12-24,kawangware,3
2020-12-24,kabiria,13
2020-12-24,nanyuki,15
2020-12-24,batu batu,4
2020-12-24,milimani, kisumu,5
2020-12-24,siaya,15
2020-12-24,buruburu phase 1,11
2020-12-24,ukunda,9
2020-12-24,athi river,8
2020-12-24,buru buru,1
2020-12-24,kileleshwa,52
2020-12-24,87 kinoo,2
2020-12-24,muranga,11
2020-12-24,gachororo,1
2020-12-24,lower kabete,19
2020-12-24,upper hill,2
2020-12-24,bamburi,11
2020-12-24,wajir,3
2020-12-24,nyayo estate,10
2020-12-24,huruma,14
2020-12-24,gatundu,6
2020-12-24,pipeline,11
2020-12-24,ngumba,1
2020-12-24,vihiga,23
2020-12-24,mariakani,5
2020-12-24,ngara,11
2020-12-24,komarock,19
2020-12-24,upperhill,11
2020-12-24,trm,2
2020-12-24,membley,11
2020-12-24,kahawa sukari,31
2020-12-24,old town,1
2020-12-24,marsabit,1
2020-12-24,tom mboya estate,2
2020-12-24,kajiado,8
2020-12-24,tiwi,1
2020-12-24,ruiru,112
2020-12-24,westlands,17
2020-12-24,denis pritt,3
2020-12-24,voi,4
2020-12-24,juja,76
2020-12-24,migori,12
2020-12-24,utawala,26
2020-12-24,gikambura,13
2020-12-24,shanzu,11
2020-12-24,jamhuri estate,5
2020-12-24,kenyenya,2
2020-12-24,lenana rd,2
2020-12-24,diani,4
2020-12-24,akiba,2
2020-12-24,keroka,1
2020-12-24,buru-buru,3
2020-12-24,mumias,8
2020-12-24,hurlingham,2
2020-12-24,riverside,14
2020-12-24,rongai,57
2020-12-24,kahawa west,12
2020-12-24,thogoto,4
2020-12-24,buruburu,18
2020-12-24,buruburu phase 3,3
2020-12-24,ndenderu,9
2020-12-24,eldoret,11
2020-12-24,garissa,8
2020-12-24,mombasa island,1
2020-12-24,umoja inner core,1
2020-12-24,k south,6
2020-12-24,milimani kisumu,4
2020-12-24,loresho,8
2020-12-24,kisumu milimani,2
2020-12-24,lenana road,1
2020-12-24,busia,20
2020-12-24,greenspan,1
2020-12-24,donholm,23
2020-12-24,kilifi,13
2020-12-24,machakos,41
2020-12-24,eastleigh,5
2020-12-24,imara daima,49
2020-12-24,ngong town,7
2020-12-24,oloitoktok road,5
2020-12-24,buru buru phase 3,2
2020-12-24,madaraka,27
2020-12-24,kabati,6
2020-12-24,rosslyn,8
2020-12-24,waithaka,6
2020-12-24,emali,2
2020-12-24,kiambu town,3
2020-12-24,simba villas,1
2020-12-24,koma,1
2020-12-24,dagoretti corner,2
2020-12-24,roysambu,13
2020-12-24,mwimuto,5
2020-12-24,bungoma,19
2020-12-24,kingeero,3
2020-12-24,south c,212
2020-12-24,kahawa wendani,20
2020-12-24,runyenjes,5
2020-12-24,southlands,1
2020-12-24,gachie,8
2020-12-24,kinoo,29
2020-12-24,syokimau,24
2020-12-24,pangani,12
2020-12-24,kisumu manyatta,1
2020-12-24,nairobi dam estate,1
2020-12-24,athiriver,5
2020-12-24,buru phase 1,1
2020-12-24,nkoroi,4
2020-12-24,mugoya phase 4,1
2020-12-24,zimmerman,7
2020-12-24,thogoto teachers college,2
2020-12-24,uthiru,44
2020-12-24,lavington,26
2020-12-24,githunguri,18
2020-12-24,kakamega,15
2020-12-24,south b,28
2020-12-24,embu,31
2020-12-24,riruta,8
2020-12-24,muthiga,14
2020-12-24,kenol,3
2020-12-24,kariobangi south,41
2020-12-24,riara road,1
2020-12-24,nrb west,3
2020-12-24,dandora,4
2020-12-24,buru buru phase 1,3
2020-12-24,mamboleo,8
2020-12-24,dennis pritt,1
2020-12-24,kasa,5
2020-12-24,katani,10
2020-12-24,villa franca,1
2020-12-24,amboseli,1
2020-12-24,kirigiti,15
2020-12-24,muchatha,8
2020-12-24,buruburu phase 4,2
2020-12-24,muthaiga,9
2020-12-24,nyali,19
2020-12-24,kitengela,57
2020-12-24,karen,20
2020-12-24,buru,4
2020-12-24,mountain view,3
2020-12-24,umoja innercore,5
2020-12-24,lucky summer,23
2020-12-24,kondele,3
2020-12-24,manyatta,11
2020-12-24,highrise,7
2020-12-24,kiserian,12
2020-12-24,isiolo,2
2020-12-24,matasia,6
2020-12-24,umoja 2,4
2020-12-24,webuye,7
2020-12-24,parklands,22
2020-12-24,ruai,13
2020-12-24,mtwapa,11
2020-12-24,lamu,2
2020-12-24,kabarnet,1
2020-12-24,ungwaro,1
2020-12-24,mishomoroni,3
2020-12-24,kibwezi,2
2020-12-24,buruburu phase 2,1
2020-12-24,canaan estate,1
2020-12-24,nairobi west,53
2020-12-24,limuru,42
2020-12-24,ngong,119
2020-12-24,kikuyu,37
2020-12-24,lodwar,3
2020-12-24,kangemi,26
2020-12-24,ruaka,192
2020-12-24,bomet,6
2020-12-24,githurai 45,36
2020-12-24,watamu,3
2020-12-24,homa bay,5
2020-12-24,thindigwa,2
2020-12-24,tassia,41
2020-12-24,dandora phase 5,1
2020-12-24,greenspan mall,1
2020-12-24,maragua,2
2020-12-24,kisii,42
2020-12-24,usiu,5
2020-12-24,langata,61
2020-12-24,yala,1
2020-12-24,bondo,9
2020-12-24,fedha,14
2020-12-24,uhuru gardens,5
2020-12-24,oloitoktok rd,1
2020-12-25,malindi,1
2020-12-25,lavington,26
2020-12-25,bondo,9
2020-12-25,dandora phase 5,1
2020-12-25,athiriver,5
2020-12-25,mountain view,3
2020-12-25,roysambu,16
2020-12-25,kahawa sukari,31
2020-12-25,buru buru phase 3,2
2020-12-25,busia,21
2020-12-25,bamburi,12
2020-12-25,bomet,6
2020-12-25,kileleshwa,52
2020-12-25,muranga,12
2020-12-25,githunguri,19
2020-12-25,loresho,8
2020-12-25,raphta road,4
2020-12-25,manyatta,11
2020-12-25,bungoma,21
2020-12-25,nyayo estate,10
2020-12-25,dagoretti corner,2
2020-12-25,kisii,44
2020-12-25,athi river,8
2020-12-25,kilifi,13
2020-12-25,kayole,18
2020-12-25,south b,28
2020-12-25,gachie,8
2020-12-25,waithaka,6
2020-12-25,tigoni,1
2020-12-25,milimani kisumu,4
2020-12-25,thindigwa,2
2020-12-25,gatundu,7
2020-12-25,tiwi,1
2020-12-25,umoja inner core,1
2020-12-25,umoja innercore,5
2020-12-25,riara road,1
2020-12-25,shanzu,11
2020-12-25,jamhuri estate,5
2020-12-25,oloitoktok road,5
2020-12-25,buru-buru,3
2020-12-25,ruaka,192
2020-12-25,katani,12
2020-12-25,buruburu phase 3,3
2020-12-25,mlolongo,7
2020-12-25,lamu,2
2020-12-25,southlands,1
2020-12-25,kisumu manyatta,1
2020-12-25,nkoroi,4
2020-12-25,kirigiti,16
2020-12-25,donholm,23
2020-12-25,nairobi dam estate,1
2020-12-25,fedha,14
2020-12-25,simba villas,1
2020-12-25,ndenderu,9
2020-12-25,umoja 1,6
2020-12-25,limuru,42
2020-12-25,kenol,3
2020-12-25,nyali,19
2020-12-25,kilimani,29
2020-12-25,ngara,11
2020-12-25,kingeero,3
2020-12-25,ngumo,9
2020-12-25,upperhill,11
2020-12-25,kitui,23
2020-12-25,watamu,3
2020-12-25,mtwapa,11
2020-12-25,kahawa west,26
2020-12-25,kericho,6
2020-12-25,ukunda,9
2020-12-25,gikambura,13
2020-12-25,uhuru gardens,5
2020-12-25,pangani,12
